Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
chatGPT for Teachers,,7.03E+14,none,,,,103296,N/A,2023-05-11 07:56:03 EDT,5/11/23,7:56:03,Status,124,35,79,3,2,0,3,1,1,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/778566207008032,Can anyone recommend an AI that will help write IEPs? It takes me at least three hours to write a decent IEP.,,,,,,,,,2.58
chatGPT for Teachers,,7.03E+14,none,,,,103296,N/A,2023-05-11 07:56:00 EDT,5/11/23,7:56:00,Status,1,0,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/778588180339168,Wanted to test Turn it In for chatGPT text through Teams but the Turn it in report is taking a very long time …. Will it work?,,,,,,,,,-48
chatGPT for Teachers,,7.03E+14,none,,,,103296,N/A,2023-05-11 07:55:58 EDT,5/11/23,7:55:58,Status,14,13,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/778617653669554,Encourage students to use ChatGPT to generate research questions for extended essays in DP programs. A major hurdle for students in getting started with their essay is finding something to write about. The chat can help to create an abstract as a starting point,,,,,,,,,-3.43
chatGPT for Teachers,,7.03E+14,none,,,,103296,N/A,2023-05-11 07:55:52 EDT,5/11/23,7:55:52,Status,7,3,4,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/778678526996800,"Does anyone need help with creating lesson plans and using AI to streamline the process? Can you give me sample subjects and topics you need help in? In my case, re: the subject, I'm looking at use cases for teaching academic writing alongside ChatGPT in a way where my students are asked the questions + they learn how to ask questions. So it's less about the answers and more about questions.",,,,,,,,,-6.86
chatGPT for Teachers,,7.03E+14,none,,,,103296,N/A,2023-05-11 07:55:39 EDT,5/11/23,7:55:39,Status,62,27,32,2,0,0,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/778739560324030,I’m a newbie and don’t know where to start. Advice please,,,,,,,,,1.29
chatGPT for Teachers,,7.03E+14,none,,,,103296,N/A,2023-05-11 07:55:33 EDT,5/11/23,7:55:33,Status,655,484,100,11,57,2,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/778749880322998,"Hey everyone! I’ve been building a database of AI tools that I’ve found useful. It’s currently got over 100+ tools for different tasks (presentations, website creation, text analysis etc) If this is something you think would be valuable send me a message! Happy to share",,,,,,,,,13.65
chatGPT for Teachers,,7.03E+14,none,,,,103296,N/A,2023-05-11 07:55:32 EDT,5/11/23,7:55:32,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/778764460321540,Anyone else use WAGOLL? (what a good one looks like). Chat GPT is great for creating sample texts quickly and easily. I was teaching summarising so I asked chatGPT to summarise a chapter from Harry Potter as an exemplar. So quick and easy!,,,,,,,,,-96
chatGPT for Teachers,,7.03E+14,none,,,,103296,N/A,2023-05-11 07:55:31 EDT,5/11/23,7:55:31,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/778768886987764,"Hi, can anyone share AI to mark students’ work?",,,,,,,,,-6
chatGPT for Teachers,,7.03E+14,none,,,,103296,N/A,2023-05-11 07:55:28 EDT,5/11/23,7:55:28,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/778798183651501,Have any SENCOs used AI to write EHCP applications?,,,,,,,,,-96
chatGPT for Teachers,,7.03E+14,none,,,,103296,N/A,2023-05-11 07:04:14 EDT,5/11/23,7:04:14,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/778680643663255,Can anyone advise on how to keep the table formatting when copying from Chat GPT. I created a word search and had to manually tab the letters. PS. Always double check it's answers! Some of the words listed were not actually in the word search.,,,,,,,,,-96
chatGPT for Teachers,,7.03E+14,none,,,,103296,N/A,2023-05-11 07:04:00 EDT,5/11/23,7:04:00,Status,6,3,3,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/778752993656020,"Hello, is there a thread for primary/middle school teachers somewhere? I am new to cGPT, and it feels overwhelming. Any general tips for getting started would also be appreciated.",,,,,,,,,-8
chatGPT for Teachers,,7.03E+14,none,,,,103296,N/A,2023-05-11 07:03:37 EDT,5/11/23,7:03:37,Status,14,3,11,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/778774150320571,Has anyone used Google Bard to compare how it performs against Chat GPT? Just wondering if it's as good?,,,,,,,,,-3.43
chatGPT for Teachers,,7.03E+14,none,,,,103296,N/A,2023-05-11 07:03:32 EDT,5/11/23,7:03:32,Status,158,147,7,0,3,0,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/778801533651166,"I'm a high school English teacher and just want to say that I've been a member of this group for a few weeks now, and it's been an amazing resource for me as the year comes to a close. Everyone's attitude is so open and collaborative. It's the best teacher group I'm a part of for sure! Thank you everybody for your comments and suggestions about AI in the classroom. We are certainly on the verge of something big!",,,,,,,,,3.29
chatGPT for Teachers,,7.03E+14,none,,,,103296,N/A,2023-05-11 02:40:32 EDT,5/11/23,2:40:32,Photo,2,0,2,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/778700110327975,"Hello All, How can I instruct chatGPT so that it can generate the problems something like shown in the picture? Thanks",https://www.facebook.com/photo.php?fbid=1317442192498922&set=gm.778700110327975&type=3,,,,,,,,-73.5
chatGPT for Teachers,,7.03E+14,none,,,,103296,N/A,2023-05-11 02:40:19 EDT,5/11/23,2:40:19,Link,20,16,1,2,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/778697796994873,Must watch! Google announced a raft of new AI products and enhancements yesterday. Here’s a 5 minute summary (from a 4hr conference) showcasing the most interesting. Courtesy of Matt Wolfe via Twitter: https://twitter.com/mreflow/status/1656518872575651840,https://twitter.com/mreflow/status/1656518872575651840?s=46&t=6EHBfEWzlAGgLnpHzHpQ7A,,,Matt Wolfe on Twitter,"“I've started working on my in-depth news breakdown video for Friday and, as part of the process, I watched the entire 4+ hours of the Google I/O event today. Here's my 15-min super edit of the parts I found the most interesting. (I cut out a lot of the phone stuff)”",,,,-1.5
chatGPT for Teachers,,7.03E+14,none,,,,103296,N/A,2023-05-11 01:25:50 EDT,5/11/23,1:25:50,Status,933,368,146,10,15,0,392,1,0,1,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/778664713664848,Kind of funny seeing teachers who are using chatgpt to do their work for them getting annoyed at students using chatgpt to do their work for them...,,,,,,,,,19.44
chatGPT for Teachers,,7.03E+14,none,,,,103296,N/A,2023-05-11 01:25:23 EDT,5/11/23,1:25:23,Status,78,63,11,0,3,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/778548777009775,"Updated: Let's maximize the use of chatgpt. 1. Ask chatgpt first before asking group members. 2. Whenever we feel our prompts are not giving us the desired output, why not show us the prompt and try to collaborate on modifying it? ( If it's not for business and also copyrighting well-engineered AI prompts is now an intellectual right issue especially for AI images.) 3. Let's learn basic and intermediate prompt engineering at least. We cannot let our students use a tool we, as teachers, cannot use properly. You may follow free and easy to understand web resources for self-directed learning. I call it armentalistic materials/resources. You can see some armentalistic resources in Armentalism. 4. Do not just copy-paste the response of chatgpt. Read it, edit it and (humanize) personalize it. We should be an evaluator of chatgpt's output. Just suggesting. Congratulations to all of us! We are here as part of our journey to self-learn this new technology. Group members here, as lifelong learners, will not be left behind and will become pioneers of AI in our respective schools. Our students will love us more for giving them the opportunity to learn things they can apply in real life. .",,,,,,,,,1.62
chatGPT for Teachers,,7.03E+14,none,,,,103296,N/A,2023-05-11 01:25:04 EDT,5/11/23,1:25:04,Status,52,11,39,0,0,0,0,0,0,2,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/778554937009159,"I have a son with autism and when he gets fixated on a topic he wants to know everything. Does ChatGPT answer questions orally? I sometimes spend hours googling answers to questions about different countries my son wants to know about - last year it was space. It would be neat if he could ask questions and get the answers read out loud to him. I am new to this concept of AI, not sure I like it or not and I’m sorry if this is a stupid question.",,,,,,,,,1.08
chatGPT for Teachers,,7.03E+14,none,,,,103296,N/A,2023-05-11 01:24:34 EDT,5/11/23,1:24:34,Status,15,8,7,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/778558723675447,"Has anyone used chatgpt to write a job application yet and, if so, was it successful in getting you an interview? (I’m not looking for a job at the moment, I am very happy where I am - just curious to see if it’s been used like this by anyone?)",,,,,,,,,-3.2
chatGPT for Teachers,,7.03E+14,none,,,,103296,N/A,2023-05-11 01:24:24 EDT,5/11/23,1:24:24,Photo,22,12,6,3,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/778562877008365,What mobile and/or computer apps are people paying for that work best for teachers?,https://www.facebook.com/photo.php?fbid=10159332530180812&set=gm.778562877008365&type=3,,,,,,,,1.16
chatGPT for Teachers,,7.03E+14,none,,,,103296,N/A,2023-05-11 01:24:15 EDT,5/11/23,1:24:15,Status,25,18,5,1,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/778572617007391,Spent the day at an incredible conference hosted by my local university (University of Connecticut) about the implications and applications of AI in Education! So refreshing to meet like-minded educators who see the nearly unlimited potential of AI in our classrooms.,,,,,,,,,-1.92
chatGPT for Teachers,,7.03E+14,none,,,,103296,N/A,2023-05-11 01:24:04 EDT,5/11/23,1:24:04,Status,8,2,5,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/778594050338581,I'm curious about the level of proficiency with ChatGPT among members of this group....Feel free to add more details in the comment section.,,,,,,,,,-6
chatGPT for Teachers,,7.03E+14,none,,,,103296,N/A,2023-05-11 01:23:56 EDT,5/11/23,1:23:56,Status,8,5,3,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/778610417003611,"Hi there, not so much chat GPT but AI related. Has anyone found a free software that is able to create presentations?",,,,,,,,,-6
chatGPT for Teachers,,7.03E+14,none,,,,103296,N/A,2023-05-11 01:21:52 EDT,5/11/23,1:21:52,Status,11,0,11,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/778658136998839,"I tried using ChatGPT to find string orchestra music in the style of a barn dance. It produced a number of good ideas with links! Except not one of the links was correct. I realise it is not designed as a search engine, but has anyone else had success finding resources? Is there another AI tool I could use to help me?",,,,,,,,,-4.36
chatGPT for Teachers,,7.03E+14,none,,,,93910,N/A,2023-05-10 16:07:50 EDT,5/10/23,16:07:50,Status,16,12,4,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/703007927897194/permalink/778466167018036,"Let's welcome our new members: Francesca Danielle Allmark, Isabella Springs, Ann Karap, Titan Nayak, Jessica Pia Mills, Chris Rackemann, Magid Zarief, Susan Enfield, Sravan Kumar, Marzena Alberska, Laurina GT, Vijay Shankar Singh, Kanabathy Nadaraja, Alison Pal Clarke, Robyn Deer, Linda Kristin Drage Hugdal, Ddiddles Magee, Sophie Lauren, Molly Dunn Siebert, Stefanie Sundermann, Nadine Armstrong, Lee Adamson, Kachiri Endena, Gauri Mishra, Toño Rodriguez, Valerie Novi Santoro, Teri Langlie, Lisa Barrett, Panayiotis Georgallas, Samanta Cito, Monika Maria, David Carrasco Morley, Chantal Lewis, Shirley Peshos, Nurten Gül Kublay, Pam Royce, Linn Åslund, Katerina Skarli, Kate Victoria, Lina Ghamrawi, David Peterson, Hermon Markos, Tiffany Violette Caouette, Leah Buluku, Alexandra Lindsay, Kate Johnson, Danielle Gee, Ana Ribeiro, Micha Seiler, Asha Sookdeo-Jonas, Sebastián Ramírez Robayo, Em Lamb, Jolene Barilla, Dana Isabelle Zarojanu, Janine Yvonne, Mic Jane, Clár Uí Charrghamhna, Manuel Moser, Josh Price, Tom Dyson, Jose Legua, Britta Mitzlaff, Муслим Некушоев, Elaine Trang, KeunYoung Song, Benjamin Doe Baaku, Laura Ní Ghrifín, Ursula Gallagher, Sajeevan Angappan, Tiffani Makely, Lewis Campbell, Staffan Magnusson, Barbara Brünner, Alaji Friday, Bec Holland Ney, Selina Scott Olsson, KristiAnna Will, Michelle Scully, Priya Bareja, Adele Teasel, Afrin Shoshi, Emily Longshaw, Astrid Hoebeek, Lyn Clarkson, Michelle Howley, Tina Bussa Bivs, Kristine Dulik Vondervor, Rifath Al Rauf, Ceonie Lollins, Ali Hutch, Ben Blush, Rajender Kaur, Julie Taylor, Ana Paula Tomas Vieira, Estrela Pinto, Amy Trower, Daniel Mills, Elin Eriksson, María Bettina Salvatierra, Jekaterina Kuznets, Nora Nelson, Olga Evdokimova, James Hoey, Maisy Isabella, Anton Clifford, Tania Weintroub, Ams Sam, Amy Lynn, Rachael Marie, Rebecca Biel, Yamunesh Anumandla, Flik Mc, Bingcan Li, Ulhas Sonawane, Ana Maria Cervini, Ben Irawan, Aleš Šef, 한상국, Bianca Köni, Gloria Gil Padron, Marja de Ruiter, Alaa Fayyad, Karen Titmas, Cathymary Jane, Ilias Al Bouzidi, Bethany Falzon, Anne Low, Brogan Ernst Bradley, Andreas Baumgartner, Leidy Gabriel, Ana Isabel Lopes, Loly Gutierrez Rodriguez, Anna Tatsaki, Juan A. Ortiz Cantos, Hakimah Osman, Susanne Te, Susie Sea, Rachel Waddell, Elisabet Gomez, Kristie Morton, Rory Healy, Pilar Navajas, Małgorzata Bierczyńska-Osuch, Gillian Stecyk, Gwyneth Udy, Alba MG, Ελλη Φ., Joana Apolinário, Lyudmyla Dudnyk, Sammie Rae, Debra Charlette, Rolf Sta, Gemma ER, Anna Katinka, Beatrice Albanesi, Ana Tripkovic, Shosh Ana, Silky Bhandari, Sandra Löhrer, Sarah Le Clercq, Farah Michel Nicola, Jennifer Liston, Julie Whittingham, Fiona Bishop, Stuart Middleton, Maureen McGurk, Larry Jozwik, Karen Brakke Crompton, Pascual Berty, Pooja Goel, Kwadwo Appah, Grzegorz Mazurek, Celest De Beer, Pattie Garman Shifflett, Maeve Barrett, Maarten van Swaaij, Jeanette Hitchin, Ana Guerreiro, Shayna Hakim, Charles James, Tamara Zayas Santiago, Katrina Lamb, Cam Smith, Arletta Michaela Kaper, Smriti Reetoo-Aldridge, Moneim Moustafa, Tyler Kingkade, Lynwen Trenhaile Hebert, Chris John Sc, Sarah Moore, Karol Robayo Schneider, Louis Edrof, Nuala Ryan, Michelle Lynn, Lola Garcia Ayala, Dan Carlsson, Iram Rafi, Sara Bruder Gottlieb, Roberta Fiore, Paige Grt, Lochlan Jordan Godber, Stéphanie Prévost, 김종호, Maria Gabriela Flaiban, Jim Keplinger, Kate Marie, Maria Botello, Silvia Diaz, Becca LC, Gerin Graph, 한사랑, Sophie Lou, Gloria Lavender, Nadine Ebb, Fatima Abo Zaid, Shika Harrypaul, Hamish Rowsell, Carla Roque, Ingvild Øiamo Berglie, Nicole Edwards, Kate Goater, Yvonne Yu, Shannon Davis Cardinal, Taylor Blake, Marta Fernández Jul, Brittany Jane, Richard Dutchak, Eriona Memushi, Marcus Knorr, Jenn Bethe, Irmina Gajewicz, Aoife Doran, Storm Kirchner, Katie Kerr, Elena Buoli, Adam Harbott, Claire Hipkin, Dani Vlad, Arzu Kaya Muşabak, Daz Elms, Simon Edwin, Sherry Nolancurrie, Rob Oliphant, Catherine Bennett Jones, Usager Ponctuel, Amy Llewellyn, Claudine Abeyesundere, Adriana Berrio Jaramillo, Noelia Romero, Milica Soc, Sherina Shaw-Johnson, Michelle Mazur, Deepa Farrell, Caitlyn Emma Rose, James Green, Louise McMahon, Chloe Donnelly, Joseph Ngan, Lidia Caraballo Alegria, Je An Ne, Bradley Francis, Susie Beattie, Andreas Morey, John Parer, Vicki Fafel, Julie Kinnear, Luke Burge, Kris Connor, Eugénie Adou, ChuGin Constance, Jacklyn Davis, Emma Stevenson, Courtney Godding, Barry Kanara, Rozina Mistry, Steve Mann, Clo Roussel, Connie Burke, Iskra Roso, Małgorzata Trębicka, Nicole Wiessmann-Hubbard, Rebecca Beattie, Sepehr Zaadeh, Michele Voigt, Brigid Ktd, Alpa Dalal Topiwala, Janet Koberna, Madeleine Madeleine, Christina Kanaria, Sybil Alexandrov, Mihaela Gutu, Amore Francois, Rosa Lyn, Kriti Maharaj, Tosha Terpilowski, Abdul Hayy, Kate Ellen, Sumaiyah Amin, Aisling Cormican, Caroline Engels",,,,,,,,,-3.19
